시도,시군구,읍면동,lat,lon
부산광역시,해운대구,반여제4동,35.163096,129.1635
부산광역시,해운대구,반송제1동,35.163096,129.1635
부산광역시,해운대구,반송제2동,35.163096,129.1635
부산광역시,해운대구,재송제1동,35.163096,129.1635
부산광역시,해운대구,재송제2동,35.163096,129.1635
부산광역시,사하구,괴정제1동,35.104503,128.974786
부산광역시,사하구,괴정제2동,35.104503,128.974786
부산광역시,사하구,괴정제3동,35.104503,128.974786
부산광역시,사하구,괴정제4동,35.104503,128.974786
부산광역시,사하구,당리동,35.112368,128.983128
부산광역시,사하구,하단제1동,35.104503,128.974786
부산광역시,사하구,하단제2동,35.104503,128.974786
부산광역시,사하구,신평제1동,35.104503,128.974786
부산광역시,사하구,신평제2동,35.104503,128.974786
부산광역시,사하구,장림제1동,35.104503,128.974786
부산광역시,사하구,장림제2동,35.104503,128.974786
부산광역시,사하구,다대제1동,35.104503,128.974786
부산광역시,사하구,다대제2동,35.104503,128.974786
부산광역시,사하구,구평동,35.074089,128.99041
부산광역시,사하구,감천제1동,35.104503,128.974786
부산광역시,사하구,감천제2동,35.104503,128.974786
부산광역시,금정구,서제1동,35.243036,129.092125
부산광역시,금정구,서제2동,35.243036,129.092125
부산광역시,금정구,서제3동,35.243036,129.092125
부산광역시,금정구,금사회동동,35.243036,129.092125
부산광역시,금정구,부곡제1동,35.243036,129.092125
부산광역시,금정구,부곡제2동,35.243036,129.092125
부산광역시,금정구,부곡제3동,35.243036,129.092125
부산광역시,금정구,부곡제4동,35.243036,129.092125
부산광역시,금정구,장전제1동,35.243036,129.092125
부산광역시,금정구,장전제2동,35.243036,129.092125
부산광역시,금정구,장전제3동,35.243036,129.092125
부산광역시,금정구,선두구동,35.298286,129.113339
부산광역시,금정구,청룡노포동,35.27529,129.089832
부산광역시,금정구,남산동,35.268027,129.080558
부산광역시,금정구,구서제1동,35.243036,129.092125
부산광역시,금정구,구서제2동,35.243036,129.092125
부산광역시,금정구,금성동,35.254083,129.053901
부산광역시,강서구,대저1동,35.211081,128.966063
부산광역시,강서구,대저2동,35.160482,128.942612
부산광역시,강서구,강동동,35.18047,128.918612
부산광역시,강서구,명지1동,35.111067,128.91678
부산광역시,강서구,명지2동,35.08931,128.917501
부산광역시,강서구,가락동,35.196398,128.901804
부산광역시,강서구,녹산동,35.11714,128.88059
부산광역시,강서구,가덕도동,35.212155,128.980552
부산광역시,연제구,거제제1동,35.176273,129.079814
부산광역시,연제구,거제제2동,35.176273,129.079814
부산광역시,연제구,거제제3동,35.176273,129.079814
부산광역시,연제구,거제제4동,35.176273,129.079814
부산광역시,연제구,연산제1동,35.176273,129.079814
부산광역시,연제구,연산제2동,35.176273,129.079814
부산광역시,연제구,연산제3동,35.176273,129.079814
부산광역시,연제구,연산제4동,35.176273,129.079814
부산광역시,연제구,연산제5동,35.176273,129.079814
부산광역시,연제구,연산제6동,35.176273,129.079814
부산광역시,연제구,연산제8동,35.176273,129.079814
부산광역시,연제구,연산제9동,35.176273,129.079814
부산광역시,수영구,남천제1동,35.145568,129.113132
부산광역시,수영구,남천제2동,35.145568,129.113132
부산광역시,수영구,수영동,35.170459,129.117621
부산광역시,수영구,망미제1동,35.145568,129.113132
부산광역시,수영구,망미제2동,35.145568,129.113132
부산광역시,수영구,광안제1동,35.145568,129.113132
부산광역시,수영구,광안제2동,35.145568,129.113132
부산광역시,수영구,광안제3동,35.145568,129.113132
부산광역시,수영구,광안제4동,35.145568,129.113132
부산광역시,수영구,민락동,35.159804,129.125531
부산광역시,사상구,삼락동,35.175084,128.972268
부산광역시,사상구,모라제1동,35.152585,128.991196
부산광역시,사상구,모라제3동,35.152585,128.991196
부산광역시,사상구,덕포제1동,35.152585,128.991196
부산광역시,사상구,덕포제2동,35.152585,128.991196
부산광역시,사상구,괘법동,35.166126,128.993127
부산광역시,사상구,감전동,35.150242,128.979018
부산광역시,사상구,주례제1동,35.152585,128.991196
부산광역시,사상구,주례제2동,35.152585,128.991196
부산광역시,사상구,주례제3동,35.152585,128.991196
부산광역시,사상구,학장동,35.137705,128.988832
부산광역시,사상구,엄궁동,35.130001,128.97058
부산광역시,기장군,기장읍,35.225965,129.20693
부산광역시,기장군,장안읍,35.349667,129.246832
부산광역시,기장군,정관읍,35.337436,129.018792
부산광역시,기장군,일광면,35.287275,129.223075
부산광역시,기장군,철마면,35.281956,129.154436
대구광역시,중구,동인동,35.867884,128.609112
대구광역시,중구,삼덕동,35.86556,128.608994
대구광역시,중구,성내1동,35.868995,128.598058
대구광역시,중구,성내2동,35.868356,128.59039
대구광역시,중구,성내3동,35.872562,128.585649
대구광역시,중구,대신동,35.86715,128.57891
대구광역시,중구,남산1동,35.859379,128.590435
대구광역시,중구,남산2동,35.864025,128.589517
대구광역시,중구,남산3동,35.859899,128.585578
대구광역시,중구,남산4동,35.858238,128.580495
대구광역시,중구,대봉1동,35.861671,128.604381
대구광역시,중구,대봉2동,35.858198,128.599704
대구광역시,동구,신암1동,35.88427,128.616326
대구광역시,동구,신암2동,35.880052,128.612716
대구광역시,동구,신암3동,35.879638,128.623134
대구광역시,동구,신암4동,35.884978,128.62929
대구광역시,동구,신암5동,35.889844,128.632784
대구광역시,동구,신천1.2동,35.874608,128.624878
대구광역시,동구,신천3동,35.875363,128.623643
대구광역시,동구,신천4동,35.871791,128.629263
대구광역시,동구,효목1동,35.881614,128.644835
대구광역시,동구,효목2동,35.87764,128.638069
대구광역시,동구,도평동,35.91092,128.654035
대구광역시,동구,불로.봉무동,35.886576,128.635483
대구광역시,동구,지저동,35.899837,128.641892
대구광역시,동구,동촌동,35.886879,128.64964
대구광역시,동구,방촌동,35.884416,128.66816
대구광역시,동구,해안동,35.882134,128.671663
대구광역시,동구,안심1동,35.870397,128.70205
대구광역시,동구,안심2동,35.875531,128.687078
대구광역시,동구,안심3.4동,35.870472,128.71071
대구광역시,동구,공산동,35.940185,128.644146
대구광역시,서구,내당1동,35.860684,128.560726
대구광역시,서구,내당2.3동,35.867262,128.574481
대구광역시,서구,내당4동,35.858941,128.551867
대구광역시,서구,비산1동,35.881231,128.568978
대구광역시,서구,비산2.3동,35.875787,128.574687
대구광역시,서구,비산4동,35.869814,128.574289
대구광역시,서구,비산5동,35.886366,128.569624
대구광역시,서구,비산6동,35.876346,128.569087
대구광역시,서구,비산7동,35.888046,128.553509
대구광역시,서구,평리1동,35.875642,128.563467
대구광역시,서구,평리2동,35.87127,128.563746
대구광역시,서구,평리3동,35.875914,128.561265
대구광역시,서구,평리4동,35.867346,128.556665
대구광역시,서구,평리5동,35.873818,128.548704
대구광역시,서구,평리6동,35.875253,128.548259
대구광역시,서구,상중이동,35.867999,128.544002
대구광역시,서구,원대동,35.88683,128.574357
대구광역시,남구,이천동,35.851507,128.602134
대구광역시,남구,봉덕1동,35.84557,128.597904
대구광역시,남구,봉덕2동,35.84386,128.601046
대구광역시,남구,봉덕3동,35.842507,128.595822
대구광역시,남구,대명1동,35.840328,128.576921
대구광역시,남구,대명2동,35.855116,128.586639
대구광역시,남구,대명3동,35.852368,128.579046
대구광역시,남구,대명4동,35.845987,128.569523
대구광역시,남구,대명5동,35.84324,128.587846
대구광역시,남구,대명6동,35.835152,128.566081
대구광역시,남구,대명9동,35.837289,128.579158
대구광역시,남구,대명10동,35.840042,128.568883
대구광역시,남구,대명11동,35.836161,128.560421
대구광역시,북구,고성동,35.881908,128.583857
대구광역시,북구,칠성동,35.879243,128.599863
대구광역시,북구,침산1동,35.890358,128.581161
대구광역시,북구,침산2동,35.887341,128.597177
대구광역시,북구,침산3동,35.892201,128.589415
대구광역시,북구,산격1동,35.892626,128.594669
대구광역시,북구,산격2동,35.9018,128.609216
대구광역시,북구,산격3동,35.893548,128.608444
대구광역시,북구,산격4동,35.892406,128.60437
대구광역시,북구,대현동,35.884266,128.608141
대구광역시,북구,복현1동,35.893606,128.618381
대구광역시,북구,복현2동,35.895417,128.625429
대구광역시,북구,검단동,35.917235,128.622432
대구광역시,북구,무태조야동,35.921366,128.597089
대구광역시,북구,관문동,35.90168,128.542127
대구광역시,북구,태전1동,35.924091,128.543244
대구광역시,북구,태전2동,35.921506,128.548811
대구광역시,북구,구암동,35.932244,128.567437
대구광역시,북구,관음동,35.944682,128.540149
대구광역시,북구,읍내동,35.959413,128.543275
대구광역시,북구,동천동,35.939331,128.559286
대구광역시,북구,노원동,35.890193,128.576042
대구광역시,북구,국우동,35.948019,128.587701
대구광역시,수성구,범어1동,35.855533,128.622115
대구광역시,수성구,범어2동,35.860118,128.631263
대구광역시,수성구,범어3동,35.8662,128.617791
대구광역시,수성구,범어4동,35.858145,128.641257
대구광역시,수성구,만촌1동,35.87295,128.646935
대구광역시,수성구,만촌2동,35.859916,128.647194
대구광역시,수성구,만촌3동,35.855509,128.65048
대구광역시,수성구,수성1가동,35.854977,128.610928
대구광역시,수성구,수성2.3가동,35.854676,128.61882
대구광역시,수성구,수성4가동,35.862585,128.616113
대구광역시,수성구,황금1동,35.843984,128.638143
대구광역시,수성구,황금2동,35.841574,128.625172
대구광역시,수성구,중동,35.844687,128.612123
대구광역시,수성구,상동,35.833361,128.611549
대구광역시,수성구,파동,35.812464,128.614155
대구광역시,수성구,두산동,35.828357,128.620652
대구광역시,수성구,지산1동,35.825007,128.637161
대구광역시,수성구,지산2동,35.823172,128.628016
대구광역시,수성구,범물1동,35.817876,128.645957
대구광역시,수성구,범물2동,35.817492,128.643619
대구광역시,수성구,고산1동,35.837357,128.71234
대구광역시,수성구,고산2동,35.843515,128.69516
대구광역시,수성구,고산3동,35.844062,128.706434
대구광역시,달서구,성당동,35.844571,128.556307
대구광역시,달서구,두류1.2동,35.853715,128.555396
대구광역시,달서구,두류3동,35.853715,128.555396
대구광역시,달서구,감삼동,35.849176,128.540651
대구광역시,달서구,죽전동,35.854475,128.536923
대구광역시,달서구,장기동,35.845809,128.52358
대구광역시,달서구,용산1동,35.856591,128.531147
대구광역시,달서구,용산2동,35.858492,128.523298
대구광역시,달서구,이곡1동,35.851642,128.510688
대구광역시,달서구,이곡2동,35.855672,128.501679
대구광역시,달서구,신당동,35.856765,128.492452
대구광역시,달서구,본리동,35.839957,128.538231
대구광역시,달서구,월성1동,35.819585,128.522523
대구광역시,달서구,월성2동,35.831006,128.528287
대구광역시,달서구,진천동,35.81273,128.525665
대구광역시,달서구,상인1동,35.814004,128.545271
대구광역시,달서구,상인2동,35.812566,128.536231
대구광역시,달서구,상인3동,35.810151,128.550124
대구광역시,달서구,도원동,35.794903,128.557398
대구광역시,달서구,송현1동,35.82937,128.553378
대구광역시,달서구,송현2동,35.832822,128.545555
대구광역시,달서구,본동,35.833732,128.539639
대구광역시,달성군,화원읍,35.786488,128.512007
대구광역시,달성군,논공읍,35.751967,128.43402
대구광역시,달성군,논공읍공단출장소,35.751967,128.43402
대구광역시,달성군,다사읍,35.872454,128.466105
대구광역시,달성군,다사읍서재출장소,35.872454,128.466105
대구광역시,달성군,유가읍,35.683289,128.486998
대구광역시,달성군,옥포읍,35.768441,128.40624
