AGRDE_FLAG_NM,BMI_IDEX_GRAD_NM,MBER_SEXDSTN_FLAG_CD,COAW_FLAG_NM,SPORTS_STEP_NM,FLAG_ACCTO_RECOMEND_MVM_RANK_CO,RECOMEND_MVM_NM
50대,3단계비만,M,3등급,본운동,1,팔굽혀펴기
50대,3단계비만,M,3등급,준비운동,5,짐볼을 이용한 동적 루틴 스트레칭
50대,3단계비만,M,3등급,준비운동,4,폼롤러 이용 유연성운동 루틴 프로그램
50대,3단계비만,M,3등급,준비운동,3,가슴 어깨 펴기
50대,3단계비만,M,3등급,준비운동,2,탄력밴드 어깨 가쪽 돌림
50대,3단계비만,M,3등급,준비운동,1,옆구리늘리기
50대,3단계비만,F,3등급,마무리운동,5,전신 루틴 스트레칭
50대,3단계비만,F,3등급,마무리운동,4,짐볼 앉기 평형성 운동 루틴 프로그램
50대,3단계비만,F,3등급,마무리운동,3,목 스트레칭
50대,3단계비만,F,3등급,마무리운동,2,엉덩이 스트레칭
50대,3단계비만,F,3등급,마무리운동,1,조깅
50대,3단계비만,F,3등급,본운동,5,누워서 다리 들어올리기
50대,3단계비만,F,3등급,본운동,4,팔굽혀펴기
50대,3단계비만,F,3등급,본운동,3,네발기기 자세로 팔 다리 들기
50대,3단계비만,M,2등급,준비운동,2,목 돌리기
50대,3단계비만,F,2등급,마무리운동,4,팔 벌려 뛰기
50대,3단계비만,F,2등급,마무리운동,3,손 뻗어 윗몸 일으키기
50대,3단계비만,F,2등급,마무리운동,2,사이드 한발 뛰기
50대,3단계비만,F,2등급,마무리운동,1,짐볼 앉기 평형성 운동 루틴 프로그램
50대,3단계비만,F,2등급,본운동,5,등척성운동-안쪽 돌림
50대,3단계비만,F,2등급,본운동,4,물속에서 걷기
50대,3단계비만,F,2등급,본운동,3,목봉잡고 앉았다 일어나기
50대,3단계비만,F,2등급,본운동,2,밴드 잡고 누워서 다리 밀기
50대,3단계비만,F,2등급,본운동,1,몸통 들어올리기
50대,3단계비만,F,2등급,준비운동,5,머리 위로 볼 돌리기
50대,3단계비만,F,2등급,준비운동,4,걷기
50대,3단계비만,F,2등급,준비운동,3,수영
50대,3단계비만,F,2등급,준비운동,2,조깅
50대,3단계비만,F,2등급,준비운동,1,누워서 다리 굽히기
50대,2단계비만,M,참가증,마무리운동,5,마주 앉아 대퇴이두근 스트레칭
50대,2단계비만,M,참가증,마무리운동,4,밴드 걸고 앉아서 발등 굽힘
50대,2단계비만,M,참가증,마무리운동,3,등 스트레칭
50대,2단계비만,M,참가증,마무리운동,2,의자 잡고 후방으로 한발 뻗어 들기
50대,2단계비만,M,참가증,마무리운동,1,하지 루틴 스트레칭2
50대,2단계비만,M,참가증,본운동,5,누워서 엉덩이 들어올리기
50대,2단계비만,M,참가증,본운동,4,앉았다 일어서기
50대,2단계비만,M,참가증,본운동,3,조깅
50대,2단계비만,M,참가증,본운동,2,버피 테스트
50대,2단계비만,M,참가증,본운동,1,팔굽혀 펴기
50대,2단계비만,M,참가증,준비운동,5,목 돌리기
50대,2단계비만,M,참가증,준비운동,4,무릎굽혀 원 그리기
50대,2단계비만,M,참가증,준비운동,3,등/어깨 뒤쪽 스트레칭
50대,2단계비만,M,참가증,준비운동,2,상지 루틴 스트레칭
50대,2단계비만,M,참가증,준비운동,1,하지 루틴 스트레칭1
50대,3단계비만,F,3등급,본운동,1,네발기기 자세에서 다리 위로 뻗어올리기
50대,3단계비만,F,3등급,준비운동,5,허리 스트레칭
50대,3단계비만,F,3등급,준비운동,4,폼롤러 이용 유연성운동 루틴 프로그램
50대,3단계비만,F,3등급,준비운동,3,가슴 어깨 펴기
50대,3단계비만,F,3등급,준비운동,2,옆구리늘리기
50대,3단계비만,F,3등급,준비운동,1,탄력밴드 어깨 가쪽 돌림
50대,2단계비만,M,3등급,마무리운동,5,전신 루틴 스트레칭
50대,2단계비만,M,3등급,마무리운동,4,상지 루틴 스트레칭
50대,2단계비만,M,3등급,마무리운동,3,엉덩이 스트레칭
50대,2단계비만,M,3등급,마무리운동,2,목 스트레칭
50대,2단계비만,M,3등급,마무리운동,1,조깅
50대,2단계비만,M,3등급,본운동,5,누워서 배가로근 수축 II
50대,2단계비만,M,3등급,본운동,4,네발기기 자세에서 다리 위로 뻗어올리기
50대,2단계비만,M,3등급,본운동,3,네발기기 자세로 팔 다리 들기
50대,2단계비만,M,3등급,본운동,2,팔굽혀펴기
50대,2단계비만,M,3등급,본운동,1,누워서 다리 들어올리기
50대,2단계비만,M,3등급,준비운동,5,짐볼을 이용한 동적 루틴 스트레칭
50대,2단계비만,M,3등급,준비운동,4,폼롤러 이용 유연성운동 루틴 프로그램
50대,2단계비만,M,3등급,준비운동,3,가슴 어깨 펴기
50대,2단계비만,M,3등급,준비운동,2,탄력밴드 어깨 가쪽 돌림
50대,2단계비만,M,3등급,준비운동,1,옆구리늘리기
50대,2단계비만,M,2등급,마무리운동,5,짝 스트레칭  루틴프로그램
50대,2단계비만,M,2등급,마무리운동,4,의자에 앉아 가슴 뒤로 젖히기
50대,2단계비만,M,2등급,마무리운동,3,목 당기기
50대,2단계비만,M,2등급,마무리운동,2,앉아서 상체 앞 옆으로 기울기
50대,2단계비만,M,2등급,마무리운동,1,목 돌리기
50대,2단계비만,M,2등급,본운동,5,복식호흡
50대,2단계비만,M,2등급,본운동,4,시소우
50대,2단계비만,M,2등급,본운동,3,몸통 들어올리기
50대,2단계비만,M,2등급,본운동,2,밴드 잡고 누워서 다리 밀기
